,Income,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,Deals,Web,Purchases,Store,Visits,Cm3,Cm4,Cm5,Cm1,Cm2,Complain,Response,Age_,Age_range,Total_spent,Education_,Marital_Status_,Children_,Dt_Customer_,Category
1836,80336.0,12.0,209.0,19.0,456.0,160.0,142.0,66.0,1.0,2.0,9.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,Old,998.0,postgraduate,married,0.0,9.0,2
1837,47743.0,56.0,198.0,2.0,43.0,0.0,12.0,20.0,3.0,4.0,1.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65.0,Old,311.0,graduate,married,1.0,9.0,0
1838,62972.0,39.0,313.0,15.0,47.0,20.0,0.0,192.0,2.0,7.0,4.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,Old,434.0,Undergraduate,married,1.0,10.0,1
1839,57333.0,55.0,941.0,14.0,397.0,76.0,58.0,176.0,11.0,8.0,5.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68.0,Old,1541.0,postgraduate,single,1.0,10.0,2
1840,32313.0,60.0,86.0,4.0,56.0,2.0,4.0,7.0,3.0,4.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,Old,212.0,postgraduate,married,1.0,9.0,2
1841,84953.0,73.0,167.0,48.0,602.0,63.0,72.0,72.0,1.0,3.0,10.0,4.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,69.0,Old,1025.0,postgraduate,single,0.0,9.0,0
1842,27071.0,90.0,8.0,3.0,19.0,0.0,2.0,3.0,2.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,Old,122.0,postgraduate,single,1.0,8.0,0
1843,68148.0,86.0,389.0,66.0,408.0,37.0,57.0,85.0,1.0,4.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,Old,1043.0,postgraduate,married,0.0,9.0,0
1844,65735.0,37.0,239.0,7.0,119.0,4.0,15.0,11.0,5.0,6.0,2.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,Old,421.0,postgraduate,married,2.0,9.0,2
1845,86836.0,7.0,179.0,21.0,273.0,0.0,21.0,63.0,1.0,6.0,10.0,6.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,47.0,Old,501.0,postgraduate,married,0.0,10.0,0
1846,4023.0,29.0,5.0,0.0,1.0,1.0,1.0,1.0,15.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,Old,37.0,postgraduate,married,2.0,8.0,2
1847,30093.0,19.0,2.0,6.0,28.0,13.0,4.0,16.0,1.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,Adult,72.0,graduate,married,0.0,9.0,2
1848,57705.0,14.0,383.0,0.0,53.0,6.0,4.0,40.0,3.0,8.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,Old,460.0,postgraduate,married,1.0,8.0,1
1849,25008.0,72.0,2.0,8.0,8.0,6.0,1.0,9.0,2.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,Adult,97.0,graduate,single,1.0,8.0,2
1850,83257.0,56.0,536.0,27.0,590.0,38.0,107.0,67.0,1.0,5.0,10.0,12.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,27.0,Adult,1354.0,Undergraduate,single,0.0,10.0,0
1851,22280.0,85.0,2.0,1.0,4.0,3.0,1.0,2.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,Old,96.0,graduate,married,1.0,9.0,1
1852,72159.0,62.0,322.0,53.0,899.0,34.0,40.0,53.0,1.0,4.0,6.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,Old,1410.0,postgraduate,married,0.0,10.0,2
1853,64260.0,1.0,539.0,169.0,816.0,20.0,0.0,30.0,1.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61.0,Old,1545.0,graduate,married,0.0,9.0,1
1854,82733.0,28.0,712.0,50.0,420.0,65.0,38.0,38.0,1.0,8.0,4.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,Adult,1313.0,postgraduate,single,0.0,9.0,0
1855,74290.0,70.0,1121.0,0.0,72.0,0.0,12.0,12.0,4.0,10.0,8.0,10.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,51.0,Old,1275.0,postgraduate,single,1.0,9.0,1
1856,58217.0,84.0,68.0,1.0,13.0,3.0,5.0,13.0,1.0,2.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,Old,174.0,postgraduate,single,3.0,10.0,0
1857,21024.0,89.0,36.0,4.0,18.0,6.0,2.0,18.0,1.0,2.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,Old,155.0,postgraduate,married,0.0,9.0,2
1858,70116.0,73.0,707.0,44.0,603.0,95.0,58.0,29.0,1.0,2.0,8.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,Old,1580.0,postgraduate,married,0.0,9.0,0
1859,54006.0,42.0,174.0,77.0,203.0,6.0,24.0,97.0,2.0,8.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,Adult,526.0,graduate,married,1.0,10.0,1
1860,69063.0,16.0,666.0,35.0,124.0,69.0,8.0,26.0,1.0,5.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,Old,918.0,postgraduate,married,1.0,10.0,0
1861,11448.0,16.0,0.0,0.0,0.0,6.0,2.0,6.0,1.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,Old,24.0,Undergraduate,single,0.0,9.0,0
1862,61825.0,56.0,162.0,50.0,100.0,55.0,30.0,27.0,1.0,4.0,2.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,Old,453.0,graduate,single,1.0,9.0,0
1863,70886.0,65.0,407.0,70.0,239.0,103.0,88.0,53.0,1.0,5.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,Old,972.0,graduate,married,1.0,9.0,1
1864,69109.0,10.0,823.0,25.0,459.0,124.0,29.0,95.0,1.0,6.0,6.0,7.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,40.0,Old,1470.0,graduate,married,0.0,10.0,2
1865,60208.0,13.0,488.0,23.0,71.0,15.0,0.0,59.0,11.0,8.0,3.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,49.0,Old,610.0,graduate,single,2.0,10.0,0
1866,32889.0,78.0,28.0,0.0,13.0,4.0,2.0,8.0,3.0,2.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,Old,125.0,postgraduate,married,2.0,9.0,2
1867,34738.0,51.0,3.0,2.0,10.0,3.0,0.0,2.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,Adult,69.0,graduate,single,1.0,8.0,1
1868,30538.0,27.0,284.0,0.0,52.0,8.0,3.0,20.0,4.0,9.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,Old,374.0,postgraduate,married,1.0,10.0,0
1869,82326.0,30.0,938.0,142.0,754.0,159.0,81.0,183.0,1.0,5.0,10.0,6.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,45.0,Old,2104.0,Undergraduate,married,0.0,8.0,2
1870,26642.0,71.0,13.0,2.0,15.0,2.0,2.0,8.0,2.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,Old,105.0,postgraduate,single,1.0,8.0,0
1871,69932.0,97.0,412.0,172.0,153.0,150.0,105.0,57.0,2.0,7.0,6.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,Old,1089.0,graduate,single,1.0,9.0,2
1872,44503.0,83.0,31.0,1.0,8.0,0.0,0.0,8.0,2.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,Old,123.0,graduate,single,2.0,8.0,2
1873,60200.0,3.0,502.0,19.0,132.0,0.0,6.0,26.0,6.0,6.0,2.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,Old,662.0,postgraduate,single,1.0,9.0,0
1874,49638.0,71.0,18.0,10.0,3.0,3.0,5.0,0.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,Old,110.0,graduate,single,1.0,8.0,0
1875,23830.0,3.0,1.0,8.0,6.0,4.0,8.0,16.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,Adult,30.0,Undergraduate,single,0.0,8.0,2
1876,33051.0,15.0,100.0,71.0,243.0,108.0,94.0,219.0,3.0,9.0,1.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63.0,Old,631.0,postgraduate,single,0.0,10.0,1
1877,72905.0,52.0,407.0,114.0,445.0,181.0,165.0,203.0,1.0,3.0,7.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0,Old,1364.0,graduate,married,0.0,8.0,0
1878,69702.0,8.0,664.0,9.0,240.0,50.0,19.0,57.0,2.0,7.0,7.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,Old,990.0,postgraduate,married,1.0,9.0,0
1879,70300.0,89.0,1045.0,61.0,338.0,60.0,46.0,46.0,3.0,5.0,5.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,Old,1639.0,graduate,single,1.0,9.0,1
1880,70643.0,66.0,1218.0,107.0,304.0,23.0,143.0,33.0,1.0,5.0,8.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,Adult,1861.0,postgraduate,married,0.0,10.0,0
1881,30396.0,22.0,15.0,0.0,6.0,0.0,1.0,12.0,2.0,1.0,1.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,Old,44.0,postgraduate,married,1.0,8.0,2
1882,50616.0,56.0,128.0,0.0,16.0,0.0,1.0,4.0,2.0,4.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,Old,201.0,postgraduate,single,1.0,8.0,2
1883,62772.0,74.0,581.0,49.0,157.0,43.0,8.0,108.0,1.0,5.0,6.0,11.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53.0,Old,912.0,postgraduate,single,1.0,9.0,0
1884,30298.0,48.0,6.0,3.0,12.0,6.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,Adult,76.0,postgraduate,single,0.0,8.0,0
1885,52413.0,67.0,185.0,8.0,133.0,56.0,56.0,12.0,2.0,7.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,Adult,505.0,graduate,single,1.0,10.0,2
1886,44155.0,24.0,22.0,1.0,9.0,0.0,0.0,14.0,1.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,Old,56.0,postgraduate,married,2.0,8.0,1
1887,86979.0,67.0,584.0,100.0,835.0,65.0,83.0,35.0,1.0,5.0,5.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,51.0,Old,1734.0,postgraduate,single,0.0,9.0,2
1888,76532.0,38.0,355.0,30.0,177.0,90.0,138.0,30.0,4.0,9.0,5.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,Old,828.0,graduate,married,2.0,9.0,0
1889,42081.0,86.0,175.0,10.0,110.0,54.0,6.0,27.0,2.0,6.0,3.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,Old,441.0,graduate,married,1.0,9.0,2
1890,67546.0,90.0,864.0,134.0,768.0,150.0,38.0,172.0,1.0,4.0,10.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,Adult,2044.0,postgraduate,married,0.0,10.0,0
1891,88420.0,87.0,957.0,153.0,612.0,99.0,95.0,153.0,1.0,4.0,7.0,8.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,33.0,Adult,2003.0,postgraduate,married,0.0,8.0,2
1892,31158.0,62.0,25.0,6.0,16.0,20.0,0.0,5.0,2.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,Adult,129.0,graduate,married,1.0,9.0,1
1893,61671.0,23.0,641.0,7.0,56.0,0.0,0.0,28.0,8.0,10.0,4.0,6.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,54.0,Old,727.0,graduate,single,1.0,8.0,0
1894,69719.0,99.0,273.0,86.0,208.0,177.0,14.0,43.0,1.0,2.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,Old,857.0,graduate,single,0.0,8.0,1
1895,49160.0,29.0,122.0,21.0,43.0,25.0,10.0,15.0,2.0,3.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,Old,250.0,graduate,single,1.0,9.0,1
1896,24882.0,52.0,1.0,4.0,10.0,29.0,0.0,36.0,1.0,1.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,Old,96.0,Undergraduate,married,1.0,10.0,2
1897,90933.0,90.0,1020.0,31.0,430.0,62.0,63.0,79.0,1.0,4.0,6.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.0,Old,1696.0,postgraduate,single,0.0,8.0,1
1898,113734.0,9.0,6.0,2.0,3.0,1.0,262.0,3.0,0.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,Old,283.0,postgraduate,single,0.0,8.0,1
1899,59292.0,71.0,378.0,14.0,68.0,19.0,14.0,14.0,2.0,3.0,5.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,Old,564.0,postgraduate,married,1.0,9.0,1
1900,45759.0,13.0,42.0,1.0,18.0,3.0,0.0,4.0,2.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,Old,77.0,postgraduate,married,2.0,9.0,2
1901,22148.0,16.0,15.0,5.0,14.0,0.0,4.0,11.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,Adult,54.0,graduate,single,0.0,8.0,0
1902,73395.0,94.0,272.0,7.0,80.0,20.0,7.0,11.0,1.0,4.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,Adult,480.0,postgraduate,married,0.0,8.0,0
1903,29819.0,77.0,9.0,1.0,24.0,2.0,1.0,2.0,3.0,3.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,Old,114.0,graduate,single,1.0,9.0,1
1904,45688.0,20.0,279.0,0.0,18.0,0.0,0.0,9.0,2.0,3.0,1.0,8.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,54.0,Old,317.0,graduate,married,1.0,8.0,1
1905,62820.0,51.0,398.0,61.0,265.0,138.0,61.0,53.0,1.0,3.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,Old,974.0,graduate,married,0.0,9.0,1
1906,60491.0,81.0,637.0,47.0,237.0,12.0,19.0,76.0,4.0,6.0,11.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,Old,1033.0,postgraduate,married,1.0,9.0,1
1907,33235.0,71.0,45.0,0.0,16.0,2.0,1.0,6.0,1.0,3.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,Adult,135.0,graduate,married,1.0,8.0,2
1908,35701.0,36.0,21.0,1.0,9.0,7.0,3.0,5.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,Old,77.0,graduate,married,0.0,9.0,1
1909,31535.0,95.0,15.0,4.0,13.0,0.0,0.0,19.0,1.0,1.0,1.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,Old,127.0,postgraduate,married,1.0,9.0,2
1910,92556.0,32.0,493.0,183.0,352.0,184.0,23.0,28.0,0.0,3.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,Old,1267.0,Undergraduate,married,0.0,8.0,1
1911,67384.0,32.0,957.0,40.0,175.0,158.0,53.0,107.0,2.0,7.0,8.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,52.0,Old,1415.0,graduate,single,1.0,10.0,1
1912,80573.0,85.0,829.0,138.0,430.0,60.0,92.0,15.0,1.0,4.0,6.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,Old,1634.0,postgraduate,married,0.0,10.0,0
1913,77870.0,93.0,1017.0,50.0,500.0,65.0,50.0,133.0,3.0,5.0,5.0,5.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,55.0,Old,1775.0,graduate,married,1.0,10.0,1
1914,52278.0,24.0,953.0,0.0,71.0,0.0,0.0,174.0,6.0,10.0,5.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,Old,1048.0,postgraduate,single,1.0,9.0,0
1915,57107.0,44.0,159.0,0.0,120.0,0.0,0.0,137.0,7.0,4.0,4.0,8.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,54.0,Old,323.0,graduate,single,1.0,10.0,0
1916,18929.0,15.0,32.0,0.0,8.0,23.0,4.0,18.0,1.0,1.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,Adult,82.0,graduate,married,0.0,9.0,0
1917,36038.0,82.0,23.0,0.0,15.0,0.0,2.0,7.0,2.0,3.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,Old,122.0,postgraduate,single,1.0,9.0,2
1918,20180.0,27.0,18.0,42.0,24.0,15.0,20.0,18.0,1.0,2.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,Old,146.0,graduate,single,0.0,9.0,2
1919,34230.0,72.0,15.0,0.0,4.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,Old,91.0,postgraduate,married,2.0,10.0,1
1920,31878.0,7.0,23.0,4.0,5.0,10.0,5.0,23.0,1.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,Old,54.0,Undergraduate,single,1.0,8.0,2
1921,70932.0,57.0,200.0,193.0,100.0,46.0,185.0,185.0,2.0,6.0,2.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,Old,781.0,Undergraduate,married,1.0,8.0,0
1922,91249.0,84.0,1324.0,27.0,119.0,71.0,108.0,27.0,0.0,7.0,9.0,6.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,66.0,Old,1733.0,graduate,single,0.0,10.0,2
1923,77598.0,53.0,1193.0,33.0,281.0,129.0,66.0,33.0,1.0,7.0,5.0,13.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79.0,Old,1755.0,postgraduate,single,0.0,9.0,1
1924,80982.0,48.0,505.0,137.0,401.0,104.0,22.0,22.0,3.0,11.0,5.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,63.0,Old,1217.0,graduate,single,2.0,9.0,2
1925,22701.0,2.0,2.0,4.0,9.0,0.0,4.0,5.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,Old,21.0,postgraduate,married,1.0,9.0,2
1926,55212.0,65.0,1103.0,0.0,45.0,0.0,0.0,34.0,3.0,4.0,2.0,11.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,53.0,Old,1213.0,postgraduate,married,1.0,10.0,1
1927,70617.0,45.0,353.0,61.0,753.0,40.0,46.0,27.0,1.0,3.0,3.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,Old,1298.0,graduate,married,0.0,9.0,1
1928,64849.0,42.0,652.0,48.0,350.0,94.0,84.0,108.0,1.0,9.0,3.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65.0,Old,1270.0,graduate,single,0.0,10.0,1
1929,62694.0,29.0,379.0,6.0,157.0,25.0,91.0,91.0,5.0,9.0,3.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,Old,687.0,postgraduate,married,2.0,9.0,1
1930,61917.0,83.0,46.0,4.0,36.0,2.0,2.0,1.0,1.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,Old,173.0,postgraduate,married,2.0,9.0,1
1931,67472.0,93.0,162.0,31.0,127.0,8.0,17.0,69.0,2.0,4.0,2.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,Old,438.0,postgraduate,married,1.0,9.0,1
1932,21059.0,40.0,8.0,3.0,19.0,3.0,3.0,8.0,3.0,3.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,Old,76.0,postgraduate,married,1.0,8.0,2
1933,29543.0,47.0,17.0,3.0,18.0,3.0,4.0,18.0,2.0,3.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,Old,92.0,postgraduate,married,2.0,8.0,2
1934,75903.0,50.0,340.0,108.0,185.0,130.0,38.0,100.0,2.0,6.0,6.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,Old,851.0,graduate,married,1.0,9.0,2
1935,34984.0,40.0,8.0,4.0,15.0,3.0,5.0,3.0,2.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,Old,75.0,Undergraduate,married,2.0,10.0,2
1936,54998.0,3.0,154.0,22.0,202.0,39.0,30.0,8.0,5.0,4.0,2.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.0,Old,450.0,postgraduate,single,1.0,9.0,1
1937,54356.0,62.0,710.0,15.0,30.0,20.0,0.0,0.0,3.0,11.0,2.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,73.0,Old,837.0,postgraduate,single,1.0,10.0,1
1938,34242.0,25.0,8.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,Old,39.0,postgraduate,married,1.0,8.0,2
1939,25410.0,48.0,2.0,2.0,4.0,13.0,13.0,4.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,Old,82.0,graduate,married,1.0,9.0,1
1940,73356.0,56.0,1050.0,14.0,322.0,0.0,14.0,112.0,1.0,5.0,11.0,5.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,38.0,Adult,1456.0,postgraduate,married,0.0,8.0,1
1941,28320.0,68.0,19.0,1.0,14.0,3.0,2.0,4.0,1.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,Old,107.0,graduate,married,1.0,9.0,2
1942,23763.0,64.0,22.0,0.0,6.0,6.0,2.0,6.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,Old,100.0,graduate,single,1.0,10.0,2
1943,72570.0,67.0,274.0,83.0,216.0,151.0,141.0,224.0,1.0,4.0,6.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,Adult,932.0,graduate,married,0.0,8.0,2
1944,34529.0,94.0,68.0,6.0,38.0,3.0,6.0,41.0,2.0,2.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,Old,215.0,postgraduate,married,1.0,10.0,2
1945,70792.0,82.0,344.0,45.0,654.0,104.0,11.0,114.0,2.0,3.0,4.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,Old,1240.0,graduate,single,0.0,9.0,0
1946,63211.0,3.0,145.0,193.0,459.0,205.0,26.0,145.0,2.0,3.0,8.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,Old,1031.0,graduate,married,0.0,10.0,2
1947,83891.0,24.0,217.0,38.0,350.0,111.0,85.0,15.0,1.0,4.0,7.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,Old,825.0,postgraduate,married,1.0,8.0,2
1948,36065.0,54.0,18.0,7.0,34.0,10.0,2.0,3.0,3.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,Old,125.0,graduate,single,2.0,9.0,2
1949,39898.0,20.0,69.0,8.0,26.0,12.0,7.0,12.0,2.0,3.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,Old,142.0,graduate,married,1.0,9.0,2
1950,51141.0,96.0,144.0,0.0,7.0,0.0,0.0,6.0,1.0,3.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,Old,247.0,postgraduate,single,0.0,9.0,1
1951,56939.0,19.0,256.0,34.0,103.0,90.0,29.0,49.0,2.0,3.0,3.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,Old,531.0,graduate,married,1.0,9.0,0
1952,80872.0,60.0,483.0,72.0,567.0,94.0,12.0,108.0,1.0,4.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,Old,1288.0,graduate,single,0.0,8.0,2
1953,72335.0,2.0,1285.0,105.0,653.0,28.0,21.0,0.0,1.0,10.0,4.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.0,Old,2094.0,postgraduate,married,0.0,10.0,1
1954,61798.0,13.0,338.0,4.0,89.0,11.0,8.0,13.0,1.0,4.0,2.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,Old,463.0,postgraduate,single,0.0,9.0,2
1955,76842.0,37.0,605.0,10.0,345.0,84.0,54.0,32.0,1.0,1.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,Old,1135.0,postgraduate,single,0.0,8.0,1
1956,29478.0,59.0,8.0,0.0,7.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,Old,78.0,graduate,married,1.0,8.0,2
1957,46998.0,55.0,172.0,41.0,86.0,45.0,6.0,27.0,5.0,5.0,3.0,5.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,Old,405.0,graduate,single,1.0,10.0,1
